,TARGET,SK_ID_CURR,CODE_GENDER,AGE,CNT_FAM_MEMBERS,CNT_CHILDREN,DAYS_EMPLOYED_PERC,NAME_TYPE_SUITE,NAME_FAMILY_STATUS,AMT_INCOME_TOTAL,AMT_GOODS_PRICE,BURO_CREDIT_ACTIVE_Sold_MEAN,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,DEF_30_CNT_SOCIAL_CIRCLE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_EDUCATION_TYPE_High education,NAME_EDUCATION_TYPE_Low education,NAME_EDUCATION_TYPE_Medium education,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Electricity,ORGANIZATION_TYPE_Government/Industry,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Other/Construction/Agriculture,ORGANIZATION_TYPE_School,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade/Business,OCCUPATION_TYPE_Accountants/HR staff/Managers,OCCUPATION_TYPE_Core/Sales staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Tech Staff
19857,0,343771,0,47.61095890410959,2.0,0,0.0218091840257797,1,1,90000.0,220500.0,0.0,0.4081632653061224,45000.0,0.2785,0.1136734693877551,0.0,0.3662231906981334,0.7583870909156669,0.2851799046358216,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8585,0,204056,0,24.2054794520548,2.0,0,0.133446519524618,0,1,180000.0,486000.0,0.0,0.2992645573503116,90000.0,0.16075,0.0481067775940625,0.0,0.4664631045658325,0.6014765093898161,0.4418358231994413,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26375,0,421938,0,31.676712328767124,1.0,0,0.1350112437294585,0,0,225000.0,450000.0,0.0,0.3515185601799775,225000.0,0.13894,0.048839988751406,0.0,0.3031516125718163,0.7253349643113305,0.5884877883422673,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12067,0,246869,1,34.153424657534245,1.0,0,0.2957644793839242,0,0,202500.0,580500.0,0.0,0.3488372093023256,202500.0,0.1379111111111111,0.0481085271317829,0.0,0.649942376895623,0.7196794396470043,0.6313545365850379,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
21365,0,362180,1,50.9972602739726,2.0,0,0.4554636295261631,1,1,315000.0,1354500.0,0.0,0.2325581395348837,157500.0,0.1257285714285714,0.0292392026578073,0.0,0.8683887921770219,0.7100478057679641,0.6397075677637197,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27708,0,438251,1,31.3972602739726,2.0,0,0.2271378708551483,0,1,202500.0,238500.0,0.0,0.8490566037735849,101250.0,0.0607777777777777,0.0516037735849056,1.0,0.3730073842129297,0.6016285093253819,0.2881295999178507,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24631,0,401632,0,59.83835616438356,2.0,0,0.3402316743738839,0,1,72000.0,225000.0,0.0,0.2531645569620253,36000.0,0.222375,0.0562974683544303,0.0,0.6332299695902183,0.162144567666238,0.5172965813614878,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23729,0,390618,1,51.95616438356164,2.0,0,0.0232545876397384,1,1,135000.0,1363500.0,0.0,0.0854713030100143,67500.0,0.4076333333333333,0.0348409521503155,0.0,0.6215325357723581,0.0885322726275312,0.7597121819739279,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28842,0,452649,1,27.76438356164384,3.0,2,0.0779553976712058,0,0,202500.0,270000.0,0.0,0.75,67500.0,0.0897333333333333,0.0673,0.0,0.4515731467166071,0.6852657274354148,0.0572487718318119,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
28295,0,445163,1,53.95890410958904,2.0,0,0.2923584666158924,0,1,67500.0,202500.0,0.0,0.3333333333333333,33750.0,0.15,0.05,0.0,0.5235867957948374,0.4041330475762554,0.6363761710860439,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23873,0,392274,0,34.25753424657534,4.0,2,0.0220729366602687,0,1,225000.0,1129500.0,0.0,0.1739463201655968,56250.0,0.16808,0.0292368974934335,0.0,0.4147125349898874,0.7223187464949656,0.4083588531230431,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10745,0,230699,0,32.99452054794521,3.0,1,0.0533089761687287,0,1,202500.0,765000.0,0.0,0.2423158937687121,67500.0,0.2524666666666667,0.0611766859801408,0.0,0.1802771236820819,0.7392858864461049,0.4614823912998385,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12150,0,248016,0,32.413698630136984,2.0,0,0.0668582537401741,0,1,225000.0,1620000.0,0.0,0.1241409446629325,112500.0,0.32866,0.0408001628729194,0.0,0.810505434695897,0.6307957484159495,0.3392876999089139,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23639,0,389457,1,31.87945205479452,2.0,0,0.3024235132347886,0,1,202500.0,607500.0,0.0,0.2531389226407452,101250.0,0.1425333333333333,0.0360807344403942,1.0,0.294495237396231,0.709372026357358,0.3376727217405312,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16981,0,307830,1,32.57808219178082,2.0,0,0.0254814565637877,0,1,135000.0,238500.0,0.0,0.4298610116062473,67500.0,0.1024666666666666,0.0440464249892534,0.0,0.4504372333486412,0.6174227367234892,0.4118485559242397,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16034,0,296174,0,34.893150684931506,3.0,1,0.4195979899497487,0,1,157500.0,225000.0,0.0,0.5656108597285068,52500.0,0.1376285714285714,0.0778442146089204,0.0,0.358629101686452,0.600915512986136,0.6263042766749393,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10815,0,231648,1,28.534246575342465,4.0,2,0.0390782525204032,0,1,202500.0,193500.0,0.0,0.9522398798061664,50625.0,0.0848444444444444,0.0807922635799987,0.0,0.4557555484762048,0.6530276281672284,0.3962195720630885,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3204,0,139447,1,42.21369863013699,2.0,0,0.1120197300103842,0,1,67500.0,481500.0,0.0,0.1210175152683765,33750.0,0.4238,0.0512872229707379,0.0,0.4416942584246655,0.5732040221780159,0.5919766183185521,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15006,0,283048,0,37.298630136986304,2.0,0,0.424122227119142,0,1,247500.0,868500.0,0.0,0.2378748691688219,123750.0,0.1234363636363636,0.0293624088506751,0.0,0.2279285962666159,0.5788168780693591,0.5549467685334323,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16881,0,306654,0,53.0,1.0,0,0.0731455156371155,0,0,256500.0,315000.0,0.0,0.7193336698637052,256500.0,0.1577368421052631,0.1134654215042907,0.0,0.4333801261738701,0.4922941709279342,0.6848276586890367,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18800,0,330773,0,51.49589041095891,2.0,0,0.0171845073419876,0,1,112500.0,1125000.0,0.0,0.1,56250.0,0.26816,0.026816,0.0,0.1717102769524645,0.5725351748882531,0.746300213050371,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22137,0,371647,1,55.88219178082192,1.0,0,0.0173064666372505,0,0,99000.0,54000.0,0.0,1.8333333333333333,99000.0,0.0539090909090909,0.0988333333333333,0.0,0.8352216470650113,0.6033620106484504,0.3046721837533529,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14295,0,274596,1,32.58082191780822,1.0,0,0.0766902119071644,0,0,202500.0,247500.0,0.0,0.740034206025523,202500.0,0.0909333333333333,0.0672937771345875,0.0,0.4161443525064475,0.3993241136530073,0.213966852261798,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13127,0,259855,0,50.47397260273973,3.0,1,0.0819627639363838,1,1,135000.0,607500.0,0.0,0.198625511460692,45000.0,0.2580333333333333,0.0512520028072405,0.0,0.4625779319830018,0.5515945467219681,0.5478104658520093,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7838,0,195119,0,57.156164383561645,1.0,0,0.0858978046208417,0,0,315000.0,945000.0,0.0,0.2693385046326222,315000.0,0.1337714285714285,0.0360297965339982,0.0,0.5675997710208408,0.2646856396917952,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28072,0,442537,1,45.75890410958904,2.0,0,0.3442701472877499,1,1,382500.0,2250000.0,0.0,0.1419031719532554,191250.0,0.186235294117647,0.0264273789649415,0.0,0.7472252669819909,0.6817794612461108,0.4507472818545589,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
17400,0,313180,0,29.96164383561644,3.0,1,0.1034198975859546,0,1,135000.0,225000.0,0.0,0.545950864422202,45000.0,0.1478,0.0806915377616014,0.0,0.3846322160787948,0.6501880772478259,0.0502859402475434,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1274,0,115870,0,59.15890410958904,1.0,0,0.0258880192655027,0,0,450000.0,1350000.0,0.0,0.3333333333333333,450000.0,0.15,0.05,0.0,0.8576663157471374,0.6121508136828895,0.6940926425266661,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3139,0,138619,1,44.62465753424657,3.0,1,0.2108914538310412,0,1,135000.0,900000.0,0.0,0.1252086811352253,45000.0,0.2344666666666666,0.0293572621035058,0.0,0.5772271322201871,0.5920417854292822,0.5849900404894085,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13392,1,263337,1,26.726027397260275,1.0,0,0.0500256278831368,0,0,394353.0,1800000.0,0.0,0.219085,394353.0,0.1962822648743638,0.0430025,0.0,0.5530690786559982,0.7287848207253608,0.6658549219640212,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19629,0,340959,1,49.89315068493151,2.0,0,0.1223985503267256,0,1,270000.0,882000.0,0.0,0.3061224489795918,135000.0,0.1053666666666666,0.0322551020408163,0.0,0.9082748779038016,0.4668610126612561,0.3001077565791181,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11136,0,235325,1,22.04383561643836,3.0,1,0.1430524484215759,0,1,247500.0,630000.0,0.0,0.33913772691397,82500.0,0.1510727272727272,0.0512344613259668,1.0,0.2212038839784136,0.3879981461190705,0.3457848024695955,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1719,0,121207,1,44.67397260273973,3.0,2,0.5158837237826567,1,0,180000.0,405000.0,0.1111111111111111,0.332518662609939,60000.0,0.16385,0.0544831828686385,0.0,0.8662711226628671,0.6648412408942129,0.6769925032909132,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11089,0,234801,1,33.71232876712329,2.0,0,0.1683868346200731,0,1,135000.0,454500.0,0.0,0.2654890751245586,67500.0,0.1605333333333333,0.0426198461933291,1.0,0.6802928000658882,0.5063048799509021,0.4294236843421945,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
399,1,104868,1,48.484931506849314,1.0,0,0.177318189523648,0,0,157500.0,913500.0,0.0,0.1349933660402974,157500.0,0.1954,0.0263777037242741,2.0,0.024462576265465,0.6081091422528817,0.3706496323299817,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24009,0,393972,0,30.076712328767123,2.0,0,0.125979231189652,0,1,121500.0,270000.0,0.0,0.45,60750.0,0.1111111111111111,0.05,0.0,0.5132258527504564,0.5982537540805406,0.656158373001177,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8562,1,203760,1,53.86301369863013,2.0,0,0.0379959308240081,0,1,450000.0,688500.0,0.1428571428571428,0.628697527332625,225000.0,0.15922,0.1001012203019005,0.0,0.685659360359039,0.4985203591476112,0.237916079507114,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2601,0,132058,1,52.32054794520548,4.0,2,0.4907577106351783,0,1,225000.0,1215000.0,0.0,0.1617055406786458,56250.0,0.17064,0.0275934334614041,0.0,0.8129989277630493,0.7322159193803269,0.5316861425197883,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15742,0,292154,1,26.167123287671235,2.0,0,0.0660663804837189,0,1,90000.0,225000.0,0.0,0.3302509907529722,45000.0,0.24065,0.0794749009247027,0.0,0.3457051984610736,0.6043245305037687,0.3589512285783967,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5937,0,171908,0,42.88767123287671,2.0,0,0.0748690430560879,1,1,337500.0,373500.0,0.0,0.7800555399544448,168750.0,0.11796,0.0920153514930263,0.0,0.3047749188923739,0.3479773381499406,0.2793353208976285,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21162,0,359834,1,40.28493150684932,2.0,0,0.0834466811751904,0,1,202500.0,1125000.0,0.1538461538461538,0.1553867403314917,101250.0,0.2311555555555555,0.0359185082872928,0.0,0.3927646349611717,0.745508520610942,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24098,0,395163,1,32.298630136986304,4.0,2,0.4090253626261769,0,1,90000.0,454500.0,0.0,0.1823719293126402,22500.0,0.5356,0.09767840533985,0.0,0.3807835613708991,0.6968476778236271,0.6706517530862718,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22592,0,377027,1,30.843835616438355,3.0,1,0.1562444483922544,0,1,90000.0,225000.0,0.0,0.4,30000.0,0.125,0.05,4.0,0.2606588015411968,0.4331507773215154,0.6496203111237195,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20620,0,353608,0,31.12328767123288,2.0,0,0.1961267605633802,0,1,247500.0,270000.0,0.0,0.9166666666666666,123750.0,0.0545454545454545,0.05,0.0,0.3014568782616969,0.3596706996486701,0.4418358231994413,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4524,0,154691,1,55.484931506849314,2.0,0,0.0940154058858384,0,1,270000.0,1620000.0,0.0,0.1522015960874043,135000.0,0.22885,0.0348313352646024,0.0,0.7354256839174765,0.7115087998739987,0.4418358231994413,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28322,0,445466,0,57.43561643835616,2.0,0,0.3383896203014692,0,1,90000.0,247500.0,0.0,0.3636363636363636,45000.0,0.1352,0.0491636363636363,0.0,0.5044887510295816,0.5686614310025384,0.501075160239048,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25493,0,411455,0,22.42465753424657,2.0,0,0.1698228466707391,0,1,112500.0,900000.0,0.0,0.1043405676126878,56250.0,0.28136,0.0293572621035058,2.0,0.1873649350187394,0.1650077550996498,0.3774042489507649,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
13040,0,258742,1,45.84657534246576,1.0,0,0.2040157762638938,0,0,495000.0,1687500.0,0.0,0.2621856751281134,495000.0,0.1006090909090909,0.0263782624240257,0.0,0.699238005880121,0.7341452393007216,0.5478104658520093,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10424,0,226442,1,53.42739726027397,1.0,0,0.2477308855956105,0,0,112500.0,675000.0,0.0,0.1666666666666666,112500.0,0.26428,0.0440466666666666,0.0,0.8085728209756509,0.6994053853518812,0.8357765157975799,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5164,0,162558,1,45.55068493150685,2.0,0,0.2483459641525321,0,1,90000.0,900000.0,0.0,0.0808015513897866,45000.0,0.52435,0.0423682934712346,0.0,0.8308076453182466,0.7343500542603508,0.5797274227921155,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14289,0,274528,0,44.36986301369863,2.0,0,0.1516517443655449,0,1,225000.0,1237500.0,0.0,0.1818181818181818,112500.0,0.16082,0.02924,1.0,0.4103295589965473,0.6821351782293961,0.6879328378491735,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8567,0,203795,0,23.86575342465753,1.0,0,0.0467225347262082,0,0,238500.0,225000.0,0.0,0.8848080133555927,238500.0,0.0911509433962264,0.0806510851419031,0.0,0.2448606152756141,0.6662528423082459,0.6769925032909132,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7554,0,191579,1,50.52876712328767,1.0,0,0.1323537385457897,0,0,67500.0,270000.0,0.0,0.1898541919805589,67500.0,0.2876666666666667,0.0546147225597407,1.0,0.6376632208225459,0.7806435636451096,0.7850520263728172,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3161,0,138884,1,59.04657534246575,1.0,0,0.2736636971046771,0,0,112500.0,90000.0,0.0,1.1042402826855124,112500.0,0.09276,0.1024293286219081,0.0,0.4789926251413138,0.6065342060132967,0.6413682574954046,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8390,0,201887,1,28.32876712328768,2.0,0,0.1354932301740812,0,1,157500.0,252000.0,0.0,0.5395406197009404,78750.0,0.0954571428571428,0.051503006012024,0.0,0.5929549051174604,0.6449078538682121,0.4507472818545589,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26598,1,424637,1,27.65753424657534,3.0,1,0.0223873204556711,0,1,157500.0,450000.0,0.0,0.2460629921259842,52500.0,0.1984857142857143,0.048839988751406,1.0,0.3383846597218997,0.7376810779041814,0.2955826421513093,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
28703,0,450663,1,24.4,2.0,0,0.1569728273074332,1,1,90000.0,270000.0,0.0,0.3333333333333333,45000.0,0.15,0.05,0.0,0.2628349201023143,0.4729507838670843,0.4507472818545589,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4927,0,159518,1,42.35890410958904,2.0,0,0.0735398745229933,1,1,112500.0,360000.0,0.0,0.2826519536903039,56250.0,0.20424,0.0577288350217076,0.0,0.391729977889469,0.6470332546050739,0.4206109640437848,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28166,0,443703,1,30.61917808219178,4.0,2,0.2598425196850393,0,1,180000.0,450000.0,0.0,0.4,45000.0,0.26925,0.1077,1.0,0.4690687194437676,0.1009446212433864,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11753,0,243092,1,33.37534246575343,3.0,1,0.0302085043506813,0,1,112500.0,229500.0,0.0,0.4433724683432057,37500.0,0.24404,0.1082006171744759,0.0,0.4535923267703494,0.6175983444130622,0.5814837058057234,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4471,0,154233,0,42.32876712328767,2.0,0,0.3413592233009708,0,1,270000.0,1575000.0,0.0,0.1714285714285714,135000.0,0.1609,0.0275828571428571,0.0,0.4288361900988825,0.7145782023053946,0.6528965519806539,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18133,0,322478,1,40.73698630136986,2.0,1,0.2923532181047817,0,0,135000.0,405000.0,0.0,0.3333333333333333,67500.0,0.15,0.05,0.0,0.473782377313554,0.6618868600420863,0.7969726818373722,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18373,0,325598,1,42.465753424657535,1.0,0,0.0275483870967741,0,0,351000.0,630000.0,0.0,0.4650608156451228,351000.0,0.0833205128205128,0.0387491056522776,0.0,0.3937875945625609,0.6335162000484628,0.6178261467332483,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
557,0,106732,0,40.4027397260274,4.0,2,0.1984132365904929,0,1,450000.0,450000.0,0.0,0.9044862518089724,112500.0,0.08764,0.0792691751085383,0.0,0.3282748583108815,0.5511780419569503,0.1437580534911652,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5181,1,162688,1,29.52054794520548,2.0,0,0.1266821345707656,1,1,112500.0,450000.0,0.0,0.2158149171270718,56250.0,0.25136,0.0542472375690607,0.0,0.262150423029887,0.6101084609764765,0.3280631605201915,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19261,0,336421,1,43.21369863013699,1.0,0,0.1590692956317758,0,0,144000.0,315000.0,0.0,0.4571428571428571,144000.0,0.05859375,0.0267857142857142,0.0,0.5361155146192914,0.2541791527782822,0.5460231970049609,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3472,0,142493,1,36.78904109589041,3.0,1,0.1914655942806077,0,1,99000.0,675000.0,0.0,0.1466666666666666,33000.0,0.3293181818181818,0.0483,0.0,0.4093482076018563,0.3747862732418712,0.41534714488434,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8570,0,203851,1,38.16712328767123,2.0,1,0.102074510085421,0,0,225000.0,472500.0,0.0,0.4256260959871971,112500.0,0.10012,0.0426136847302381,0.0,0.5809287186858039,0.4827115206614057,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13177,0,260448,1,31.63287671232877,2.0,0,0.3231422137536809,0,1,549000.0,675000.0,0.0,0.7269693719461328,274500.0,0.0661721311475409,0.048105112620665,0.0,0.3375124739093744,0.7113067695796232,0.4614823912998385,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
16344,0,300154,0,46.58082191780822,3.0,1,0.1108693094930008,0,1,270000.0,675000.0,0.0,0.4,90000.0,0.125,0.05,0.0,0.7916662462626632,0.7012044743012037,0.5691487713619409,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12690,0,254546,1,46.42191780821918,2.0,0,0.0888810198300283,0,1,135000.0,238500.0,0.0,0.4573658774564359,67500.0,0.1186,0.0542435930663333,1.0,0.7889223978748864,0.5893242395515375,0.5814837058057234,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8423,0,202254,1,28.97808219178082,4.0,2,0.2611326463080268,0,1,360000.0,922500.0,0.0,0.3407648466984146,90000.0,0.095025,0.0323811795575168,0.0,0.4978283132902143,0.2071588162109643,0.4206109640437848,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17554,0,315323,0,45.76438356164383,2.0,0,0.0241858237547892,0,1,225000.0,945000.0,0.0,0.2079071237296874,112500.0,0.1412,0.0293564858706318,0.0,0.4095213350307505,0.6375986070180265,0.3689687382528466,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10977,0,233558,0,34.72054794520548,3.0,1,0.1944291012388542,0,1,225000.0,360000.0,0.0,0.5104540999673309,75000.0,0.14312,0.0730561907873244,0.0,0.5874218848231995,0.7024217584558751,0.6722428897082422,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2749,1,133840,1,31.827397260273973,2.0,0,0.0748041663079969,1,1,157500.0,450000.0,0.0,0.2889696169088507,78750.0,0.2261428571428571,0.0653484147952443,0.0,0.2941409045081226,0.3768021798779913,0.1359510441732951,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22315,0,373741,1,57.30684931506849,1.0,0,0.1819094516422049,0,0,148500.0,463500.0,0.0,0.2674360179587338,148500.0,0.0986363636363636,0.0263789163168387,0.0,0.7914576885942367,0.7194764618220678,0.5352762504724826,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1265,0,115794,1,40.345205479452055,3.0,1,0.2395762596767622,1,1,157500.0,225000.0,0.0,0.7,52500.0,0.0714285714285714,0.05,0.0,0.7976176056723032,0.7176943715051698,0.6246146584503397,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23088,0,382663,0,29.64109589041096,2.0,0,0.1634162122192439,0,1,270000.0,450000.0,0.0,0.4489001945234176,135000.0,0.1142166666666666,0.051271883884483,1.0,0.6240825478743706,0.5304693604174611,0.3409064264152384,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28217,0,444251,1,37.515068493150686,2.0,0,0.3643467465128168,1,1,234000.0,1350000.0,0.0,0.1626016260162601,117000.0,0.337576923076923,0.0548905565978736,0.0,0.7228385283644496,0.3270694466575963,0.4812493411434029,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4800,0,158072,1,47.69041095890411,2.0,0,0.2620784741770552,0,1,190350.0,900000.0,0.0,0.1708952811893988,95175.0,0.2486052009456264,0.0424854557207498,0.0,0.7040159747732718,0.1675176075950083,0.6512602186973006,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5244,0,163526,1,47.61095890410959,2.0,0,0.5647370238232248,1,1,292500.0,1174500.0,0.0,0.2174662174595261,146250.0,0.1212923076923076,0.0263769793607831,0.0,0.9096354813675024,0.5257391230439444,0.7180328113294772,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17060,0,308908,1,37.0027397260274,3.0,1,0.2076854731230564,1,1,112500.0,225000.0,0.0,0.4549590536851683,37500.0,0.15748,0.0716469517743403,0.0,0.4627515389297922,0.3703339827561277,0.4830501881366946,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12678,0,254450,1,43.21917808219178,3.0,1,0.4388589540412044,0,1,67500.0,450000.0,0.0,0.1238441215323646,22500.0,0.3063333333333333,0.0379375825627476,0.0,0.4666611040687096,0.6251916370924193,0.6577838002083306,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20851,0,356297,1,42.13424657534247,3.0,1,0.133948891345341,0,1,90000.0,202500.0,0.0,0.4444444444444444,30000.0,0.1125,0.05,0.0,0.7954400317792991,0.6338816722912879,0.4740512892789932,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8731,0,205767,1,27.695890410958903,2.0,0,0.0494608764467306,0,1,180000.0,661500.0,0.0,0.2349003141791702,90000.0,0.23165,0.0544146577796047,0.0,0.3360277584985933,0.7277808859269436,0.0557114232950008,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19169,0,335272,1,46.53424657534247,1.0,0,0.2356785398881365,0,0,135000.0,450000.0,0.0,0.2589779005524862,135000.0,0.1710333333333333,0.0442938535911602,0.0,0.6568088505755802,0.7090653669385064,0.4329616670974407,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15713,0,291791,1,49.345205479452055,2.0,0,0.4820387540947199,0,1,112500.0,495000.0,0.0,0.1897101229321596,56250.0,0.15528,0.0294581878889057,0.0,0.5771322143836691,0.6572714882743836,0.7180328113294772,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22734,0,378560,0,38.56712328767123,3.0,1,0.2396817503729487,1,1,225000.0,454500.0,0.0,0.4477638672469686,75000.0,0.17644,0.0790034567370551,0.0,0.7083005798576595,0.3503925144064366,0.5832379256761245,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24090,0,395065,0,48.608219178082194,3.0,1,0.0981850975087363,0,1,315000.0,765000.0,0.0,0.4117647058823529,105000.0,0.1214285714285714,0.05,0.0,0.7728459968887231,0.7481257997017042,0.5478104658520093,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28212,1,444180,1,32.26849315068493,1.0,0,0.0741212429954151,0,0,405000.0,270000.0,0.0,1.5,405000.0,0.0333333333333333,0.05,0.0,0.3053989790946348,0.6130174966102243,0.2498850627504553,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18427,0,326280,0,31.88767123287672,2.0,1,0.01821462324942,0,0,202500.0,450000.0,0.0,0.45,101250.0,0.1755777777777777,0.07901,0.0,0.5109973979994227,0.1191591430782854,0.5100895276257282,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18297,0,324648,0,42.06575342465754,1.0,0,0.0689071251791064,0,0,202500.0,900000.0,0.0,0.225,202500.0,0.2275777777777777,0.051205,0.0,0.4916458388028916,0.5882812334498618,0.520897599048938,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
